frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
272,9066,504.18,549.26,1.0,694.95,708.41,1.0,371.59,736.55,1.0,818.62,912.38,0.999,300.35,949.71,0.994,712.49,1025.53,0.997,319.59,1051.86,0.986,658.72,1117.29,1.0,480.61,1134.05,1.0,746.71,1406.15,0.997,433.19,1435.11,0.997,750.64,1688.64,0.996,504.65,1706.35,0.997,725.44,1723.96,0.882,538.64,1733.05,0.93,810.97,1834.05,0.99,474.38,1851.0,0.993,frontal,533.2704381414437,722.480597386654,False,563.353110520723,1057.4380140524586,637.3572671738143
273,9100,507.24,600.15,1.0,695.06,755.71,1.0,374.83,782.38,1.0,816.86,974.45,0.999,295.26,1024.35,0.997,697.81,1031.95,0.995,344.17,1065.19,0.991,658.97,1143.92,1.0,480.42,1161.59,1.0,749.79,1405.65,0.998,431.27,1444.55,0.998,750.83,1688.98,0.996,504.64,1707.27,0.997,725.61,1723.96,0.901,538.64,1733.42,0.945,810.9,1834.66,0.991,474.35,1851.41,0.995,frontal,534.945792623484,769.0457817158145,False,563.8081391875487,1088.623007705692,637.3730862916416
274,9133,503.58,650.73,1.0,704.9,799.31,1.0,379.54,819.71,1.0,816.29,1035.94,0.997,292.25,1083.13,0.995,681.56,1039.72,0.982,357.01,1069.03,0.987,659.88,1150.19,1.0,480.39,1168.51,1.0,747.4,1397.0,0.997,431.36,1430.43,0.997,750.88,1689.44,0.996,504.66,1708.0,0.997,725.72,1723.96,0.916,538.78,1734.01,0.948,810.71,1835.19,0.99,474.35,1852.01,0.994,frontal,542.2181997137161,809.5087207711517,False,566.1481775757389,1106.9775753187105,637.3901546319801
275,9166,505.12,690.09,1.0,708.45,835.57,1.0,380.24,866.55,1.0,814.68,1080.68,0.997,291.22,1130.2,0.996,669.97,1043.8,0.986,368.26,1078.55,0.988,660.29,1164.77,1.0,480.04,1184.54,1.0,745.72,1390.73,0.997,424.17,1432.15,0.997,750.88,1689.88,0.996,504.65,1708.54,0.998,725.86,1723.87,0.918,538.78,1734.16,0.957,810.45,1835.44,0.99,474.35,1852.57,0.995,frontal,544.3446575243584,851.0555776473591,False,566.0877031159748,1129.4923605082759,637.3591624209512
276,9200,505.79,735.52,1.0,703.82,875.19,1.0,377.21,903.03,1.0,812.8,1128.68,0.997,287.13,1185.91,0.997,654.69,1052.03,0.991,387.35,1074.85,0.989,660.77,1183.53,1.0,477.74,1201.2,1.0,745.09,1383.79,0.997,422.72,1430.79,0.996,750.85,1690.26,0.995,504.64,1708.98,0.997,725.78,1723.81,0.917,538.69,1734.39,0.96,809.67,1835.54,0.987,474.35,1852.85,0.994,frontal,540.5144209794752,889.1081577006246,False,564.082108211112,1151.8020938145994,637.1245058435409
277,9233,506.15,776.56,1.0,703.03,907.28,1.0,375.92,943.52,1.0,812.11,1158.92,0.998,283.0,1220.13,0.998,629.53,1047.91,0.994,401.22,1083.65,0.989,662.53,1212.46,1.0,476.69,1229.78,1.0,746.56,1377.47,0.996,424.23,1414.33,0.994,750.85,1690.37,0.994,504.61,1709.34,0.997,726.0,1723.77,0.932,538.67,1734.39,0.973,809.0,1835.91,0.983,474.35,1853.29,0.992,frontal,539.4736121164848,925.4009584555815,False,563.9434844364812,1175.2113705794197,637.0043976756166
278,9266,508.93,817.39,1.0,701.16,935.33,1.0,377.86,962.93,1.0,802.98,1187.66,0.998,281.89,1242.87,0.999,620.44,1055.01,0.997,414.56,1084.2,0.993,663.18,1242.12,1.0,476.79,1258.26,1.0,748.0,1376.72,0.996,420.67,1415.99,0.995,750.85,1690.37,0.994,504.59,1709.88,0.998,726.0,1723.67,0.956,538.52,1734.8,0.985,808.42,1835.91,0.985,474.34,1853.6,0.995,frontal,539.5109944483438,949.1272987106667,False,563.592659458117,1195.941904223497,636.8209933345775
279,9300,509.27,851.01,1.0,695.69,961.44,1.0,378.96,994.89,1.0,800.54,1225.27,0.998,284.52,1266.92,0.997,617.71,1068.52,0.997,416.46,1102.85,0.991,665.63,1275.43,1.0,477.73,1292.89,1.0,750.84,1377.35,0.996,422.23,1415.19,0.993,750.87,1690.29,0.994,504.56,1710.12,0.997,726.09,1723.39,0.953,538.33,1734.8,0.981,807.74,1835.79,0.986,474.34,1853.91,0.994,frontal,537.3234411713033,978.1620513015649,False,563.8425968109245,1220.545621178421,636.624336715374
280,9333,511.02,878.46,1.0,697.66,991.96,1.0,384.29,1017.18,1.0,801.96,1254.95,0.998,285.86,1297.33,0.998,621.21,1093.06,0.998,407.65,1125.01,0.995,666.77,1301.75,1.0,480.98,1314.89,1.0,750.25,1371.02,0.995,424.18,1409.8,0.991,750.87,1690.18,0.992,504.48,1710.32,0.997,726.14,1722.86,0.961,537.87,1734.8,0.984,806.74,1835.67,0.983,474.36,1853.91,0.993,frontal,540.97946929221,1004.5700602977579,False,566.10538136342,1239.6045245861155,636.2760504633525
281,9366,513.81,910.36,1.0,702.14,1009.81,1.0,386.09,1041.88,1.0,794.57,1271.78,0.998,288.24,1316.13,0.999,624.71,1107.07,0.999,401.2,1153.37,0.998,665.13,1305.37,1.0,482.21,1320.54,1.0,752.66,1369.35,0.999,425.03,1410.39,0.997,750.87,1690.13,0.996,504.36,1710.1,0.999,726.11,1722.42,0.987,537.18,1734.65,0.995,805.59,1835.63,0.986,474.41,1853.77,0.995,frontal,544.1147344540257,1025.8441076512613,False,567.1886512222181,1249.6370505626196,635.8258279741742
282,9400,520.42,935.3,1.0,703.81,1024.5,1.0,389.02,1057.83,1.0,797.16,1278.9,0.999,298.08,1320.65,0.999,617.76,1115.54,0.999,411.67,1163.79,0.998,662.08,1312.22,1.0,482.69,1326.54,1.0,754.69,1372.59,0.998,425.86,1406.88,0.996,750.92,1690.13,0.992,504.25,1709.96,0.999,726.14,1722.15,0.982,536.11,1734.62,0.994,804.6,1835.49,0.979,474.55,1853.7,0.994,frontal,546.4147463318475,1041.163784433229,False,568.1176560210195,1257.6085950810718,635.3497052671954
283,9433,526.34,959.15,1.0,706.23,1044.04,1.0,387.44,1076.23,1.0,798.3,1294.53,0.999,299.68,1341.73,0.999,625.22,1142.29,0.999,415.79,1180.66,0.998,657.72,1324.13,1.0,482.44,1340.03,1.0,754.92,1374.14,0.999,425.34,1410.15,0.998,750.92,1690.12,0.996,504.08,1709.89,1.0,726.12,1721.49,0.991,535.12,1734.41,0.997,803.85,1835.16,0.987,474.72,1853.66,0.997,frontal,546.8337223921039,1060.1348736780042,False,567.4579637595042,1270.3985484583895,634.9531224396821
284,9466,532.81,976.46,1.0,707.65,1062.26,1.0,387.3,1090.49,1.0,804.05,1312.16,0.999,305.19,1356.19,0.999,629.84,1157.16,0.999,420.43,1192.21,0.999,655.59,1328.88,1.0,482.89,1347.97,1.0,754.56,1374.25,0.999,425.1,1410.64,0.999,750.95,1690.09,0.997,504.01,1709.88,1.0,726.3,1721.04,0.995,534.72,1734.31,0.999,803.85,1835.06,0.988,474.8,1853.64,0.997,frontal,547.4780802631954,1076.374495431438,False,567.6788450849322,1279.388822682632,634.918177568843
285,9500,539.39,989.22,1.0,708.07,1074.01,1.0,391.36,1097.23,1.0,811.23,1314.85,0.999,308.17,1346.6,1.0,633.52,1168.92,0.999,427.24,1202.74,0.999,654.16,1328.53,1.0,483.62,1346.04,1.0,755.95,1376.9,0.998,420.81,1411.68,0.998,750.99,1690.06,0.993,503.94,1709.88,1.0,726.42,1720.59,0.992,534.23,1734.27,0.998,803.85,1834.17,0.98,475.37,1852.98,0.997,frontal,549.7140414784476,1085.6213987555284,False,568.4054776458386,1282.1755507871044,634.9668466935298
286,9533,544.71,996.07,1.0,707.43,1075.92,1.0,389.43,1101.29,1.0,811.9,1324.23,0.999,306.42,1354.18,1.0,636.29,1180.52,0.999,427.79,1216.82,0.999,654.2,1338.97,1.0,483.93,1359.55,1.0,758.18,1378.66,0.999,415.82,1417.67,0.999,750.99,1690.06,0.996,503.88,1709.82,1.0,726.42,1720.34,0.995,533.8,1733.97,0.999,803.85,1833.3,0.987,475.69,1852.46,0.998,frontal,548.4342945207188,1088.6056833341577,False,567.7782107928015,1288.8480676965578,634.9398900940471
287,9566,544.49,997.68,1.0,707.26,1075.91,1.0,389.64,1097.12,1.0,809.87,1323.27,0.999,303.68,1349.05,1.0,640.24,1188.19,0.999,430.44,1222.99,0.999,652.82,1344.03,1.0,483.47,1362.73,1.0,758.62,1380.25,0.999,413.45,1420.31,0.999,750.99,1690.03,0.996,503.77,1709.74,1.0,726.48,1720.01,0.995,533.18,1733.63,0.999,803.85,1832.56,0.987,476.82,1851.91,0.998,frontal,548.4487240824791,1086.5146043850846,False,567.1262849600488,1289.821451721727,635.0814480222905
288,9600,545.61,998.0,1.0,706.34,1076.91,1.0,389.56,1101.35,1.0,815.87,1319.06,0.999,303.54,1348.2,1.0,646.35,1194.61,0.999,429.06,1219.54,0.999,652.87,1340.4,1.0,484.48,1355.36,1.0,759.55,1383.81,0.998,417.03,1423.5,0.998,751.03,1690.04,0.994,503.71,1709.7,1.0,726.65,1720.01,0.992,532.54,1733.52,0.998,803.96,1831.7,0.979,477.62,1851.3,0.996,frontal,547.9522182975933,1089.1311997071416,False,567.7056923016468,1289.0217472937857,635.1920943300527
289,9633,546.27,993.25,1.0,706.2,1065.8,1.0,387.02,1087.53,1.0,812.66,1312.54,0.999,296.54,1344.01,1.0,643.44,1190.0,0.999,426.5,1218.38,0.999,652.63,1334.61,1.0,483.97,1350.15,1.0,760.0,1383.36,0.999,419.47,1420.63,0.999,751.06,1690.04,0.996,503.62,1709.7,1.0,726.87,1719.81,0.994,532.1,1733.52,0.999,803.92,1831.61,0.985,477.49,1851.3,0.997,frontal,546.6072860329788,1076.6631809603437,False,567.0049918617749,1282.1068388929348,635.0920512747807
290,9666,543.72,983.41,1.0,706.58,1051.11,1.0,386.18,1071.25,1.0,815.35,1313.94,0.999,286.54,1335.2,1.0,645.9,1188.54,0.999,429.36,1211.83,0.999,650.49,1330.86,1.0,480.17,1348.1,1.0,758.41,1380.02,0.999,421.95,1420.01,0.999,751.04,1690.04,0.997,503.44,1709.7,1.0,726.87,1719.76,0.992,531.36,1733.52,0.998,803.61,1831.41,0.987,477.6,1851.3,0.997,frontal,546.3839495751715,1061.1799710033445,False,565.6438853821236,1275.1967629012963,634.8599715692382
291,9700,541.39,975.18,1.0,707.04,1034.81,1.0,384.72,1042.97,1.0,816.25,1300.47,0.999,278.97,1318.1,0.999,647.95,1177.02,0.997,425.4,1205.52,0.998,651.83,1325.62,1.0,477.97,1344.03,1.0,757.37,1377.5,0.998,426.18,1420.16,0.997,751.04,1689.98,0.996,503.44,1709.72,0.999,726.8,1719.52,0.987,530.99,1733.59,0.994,803.29,1831.18,0.985,477.5,1851.46,0.994,frontal,545.8790248469384,1038.8902034816251,False,565.3492711896652,1264.6882272837615,634.6449703346873
292,9733,539.5,941.02,1.0,706.46,1004.09,1.0,383.58,1016.56,1.0,816.41,1252.45,0.999,272.66,1276.5,1.0,650.07,1172.37,0.998,414.62,1197.92,0.998,653.55,1297.35,1.0,477.9,1318.69,1.0,755.02,1374.32,0.999,431.25,1419.81,0.997,751.03,1689.98,0.996,503.3,1709.73,0.999,726.79,1719.42,0.988,530.47,1733.61,0.995,802.72,1831.29,0.986,477.5,1851.52,0.995,frontal,545.0243427569991,1010.3276252262112,False,565.3827141749292,1241.730164917228,634.36744446377
293,9766,538.93,894.41,1.0,707.24,970.18,1.0,381.96,973.41,1.0,830.76,1222.76,0.998,277.47,1243.04,0.999,658.84,1159.83,0.995,411.55,1174.45,0.997,657.11,1273.26,1.0,476.01,1292.31,1.0,751.22,1374.47,0.998,437.66,1415.6,0.998,751.02,1689.99,0.997,503.23,1709.77,0.999,726.76,1719.42,0.975,530.16,1733.62,0.991,802.16,1831.49,0.988,477.5,1851.64,0.996,frontal,544.5952660193391,971.7963192719578,False,566.3789886517155,1216.7911787024316,634.1436944195445
294,9800,531.2,858.22,1.0,707.32,931.07,1.0,380.47,946.89,1.0,828.76,1174.33,0.999,280.88,1199.25,0.999,663.03,1156.09,0.997,402.32,1169.37,0.997,661.76,1238.63,1.0,475.64,1258.62,1.0,747.83,1368.82,0.999,440.12,1397.03,0.998,751.02,1690.01,0.998,503.23,1709.79,0.999,726.73,1719.42,0.978,529.93,1733.62,0.99,801.61,1831.53,0.991,477.44,1851.89,0.996,frontal,543.8940441667326,938.9799182968877,False,566.9135343221681,1187.8890467183153,633.9261208152451
295,9833,521.78,812.92,1.0,710.64,886.97,1.0,376.14,904.49,1.0,832.44,1143.13,0.999,279.53,1153.27,0.998,663.36,1157.48,0.995,394.94,1173.06,0.989,669.52,1219.33,1.0,476.54,1237.39,1.0,743.06,1363.15,0.997,444.91,1377.05,0.997,751.02,1690.07,0.996,503.23,1709.85,0.997,726.7,1719.34,0.942,530.1,1733.63,0.967,800.98,1831.58,0.989,477.48,1852.15,0.994,frontal,543.3901027302502,895.728856262366,False,568.4428320197958,1161.0314363493205,633.8160419771843
296,9866,510.9,763.01,1.0,716.02,840.14,1.0,374.73,863.51,1.0,831.91,1090.95,0.999,281.38,1092.04,0.997,685.69,1157.66,0.993,379.97,1173.66,0.983,665.86,1180.02,1.0,476.6,1193.97,1.0,744.27,1364.39,0.997,446.09,1386.58,0.997,751.0,1690.33,0.996,503.23,1709.93,0.996,726.63,1719.43,0.926,530.23,1733.64,0.935,800.76,1831.7,0.988,477.46,1852.47,0.991,frontal,545.374147928464,851.8251353013918,False,568.6753255661098,1127.7760521509083,633.7693897387655
297,9900,490.68,708.26,1.0,712.81,812.33,1.0,375.22,816.71,1.0,827.82,1036.84,0.999,289.9,1040.85,0.997,701.16,1147.56,0.993,366.87,1168.29,0.983,664.85,1151.5,1.0,477.07,1158.25,1.0,746.72,1388.24,0.997,448.24,1392.35,0.997,751.01,1690.63,0.997,503.23,1710.1,0.997,726.63,1719.53,0.944,530.33,1733.75,0.943,800.55,1831.85,0.992,477.46,1852.75,0.993,frontal,544.016204038129,814.5172402652356,False,568.6254521045659,1102.00765825918,633.7436726486803
298,9933,487.8,640.34,1.0,699.29,754.29,1.0,369.94,770.65,1.0,819.78,958.42,0.999,297.01,996.84,0.997,716.24,1128.98,0.996,353.85,1160.11,0.989,663.62,1125.57,1.0,477.42,1131.64,1.0,747.06,1399.54,0.998,452.54,1408.17,0.998,751.02,1690.7,0.998,503.2,1710.1,0.997,726.63,1719.62,0.941,530.34,1733.75,0.945,800.73,1832.15,0.995,477.45,1853.05,0.995,frontal,534.6170022510737,762.4681881566837,False,565.6063385542976,1072.6527662531146,633.7883836942466
299,9966,492.43,586.86,1.0,694.88,705.42,1.0,366.06,725.13,1.0,816.74,919.85,0.999,307.71,960.19,0.995,729.14,1113.84,0.996,343.1,1152.39,0.977,662.23,1102.17,1.0,478.88,1111.28,1.0,745.17,1394.01,0.996,458.35,1405.24,0.996,751.03,1690.75,0.995,503.2,1710.18,0.996,726.63,1719.7,0.885,530.36,1733.86,0.904,800.8,1832.33,0.991,477.43,1853.33,0.993,frontal,530.4703858069057,715.2724744087121,False,564.7704618774698,1045.282779022282,633.8044928892754
300,10000,494.43,535.58,1.0,694.36,656.21,1.0,364.23,684.22,1.0,806.99,879.97,0.999,316.52,923.64,0.996,743.44,1083.9,0.997,341.44,1136.66,0.982,659.59,1080.29,1.0,480.4,1088.3,1.0,738.35,1390.48,0.996,461.12,1390.96,0.996,751.03,1690.93,0.996,503.19,1710.37,0.996,726.59,1719.95,0.917,530.44,1734.12,0.908,800.8,1832.58,0.993,477.43,1853.81,0.993,frontal,529.292924075333,670.2165274146644,False,563.8053252520206,1017.6544044521877,633.8133191162459
301,10033,491.95,479.72,1.0,698.28,610.28,1.0,358.97,646.86,1.0,797.12,854.26,0.999,322.37,899.51,0.994,760.89,1067.92,0.997,333.71,1126.19,0.983,660.03,1066.78,1.0,480.12,1075.81,1.0,731.16,1385.93,0.998,462.68,1388.51,0.998,751.03,1691.18,0.998,503.19,1710.44,0.997,726.59,1720.39,0.938,530.55,1734.4,0.934,800.85,1832.95,0.996,477.25,1854.24,0.995,frontal,528.6271731374255,628.5708887487517,False,563.0285817820343,996.4519665213691,633.8112387080992
302,10066,491.96,431.72,1.0,697.68,569.51,1.0,362.6,596.54,1.0,776.13,814.42,0.999,331.53,852.21,0.994,770.74,1036.06,0.998,327.71,1082.25,0.987,659.07,1046.3,1.0,479.49,1052.16,1.0,726.14,1385.96,0.998,468.7,1388.74,0.997,751.03,1691.41,0.998,503.2,1710.49,0.996,726.47,1720.91,0.942,530.75,1734.61,0.93,800.86,1833.51,0.996,477.04,1854.48,0.994,frontal,530.1404150510649,583.0226359664291,False,562.9405115249755,969.887292232313,633.7798540376019
303,10100,490.43,388.42,1.0,696.05,533.03,1.0,361.29,568.64,1.0,772.42,787.59,0.998,334.43,821.77,0.99,781.27,1024.08,0.996,326.84,1054.28,0.981,660.06,1023.66,1.0,479.96,1029.6,1.0,718.73,1386.88,0.997,477.12,1384.06,0.996,751.03,1691.68,0.997,503.23,1710.75,0.995,726.39,1721.56,0.907,531.07,1735.13,0.907,800.95,1834.09,0.994,476.75,1855.06,0.992,frontal,528.6719401755051,550.8349210483284,False,562.7702573910052,948.3230112571625,633.7882672757316
304,10133,488.5,356.57,1.0,691.1,498.92,1.0,358.15,538.03,1.0,773.68,735.62,0.996,332.95,798.01,0.985,777.35,946.05,0.993,326.35,1020.04,0.975,660.31,1008.15,1.0,479.57,1015.06,1.0,705.47,1382.81,0.997,481.96,1386.18,0.995,751.07,1691.76,0.996,503.23,1710.8,0.994,726.43,1721.97,0.883,531.32,1735.36,0.894,801.06,1834.48,0.992,476.52,1855.14,0.991,frontal,524.626603369246,518.4745937147608,False,560.6892922560982,929.0702269254082,633.8309683305342
305,10166,484.23,337.58,1.0,687.94,483.35,1.0,353.71,522.44,1.0,778.03,716.13,0.996,328.66,774.94,0.97,792.9,921.35,0.992,319.51,1001.13,0.965,661.27,1006.71,1.0,479.33,1011.84,1.0,692.53,1376.85,0.997,482.82,1385.55,0.996,751.07,1691.71,0.996,503.23,1710.73,0.995,726.45,1722.37,0.868,531.42,1735.36,0.914,801.06,1834.68,0.993,476.32,1855.14,0.993,frontal,520.824659255386,502.8951664076767,False,558.5677957907327,920.988674709056,633.8104621888647
306,10200,482.2,320.43,1.0,684.13,468.48,1.0,355.08,507.45,1.0,778.41,691.96,0.996,328.81,754.06,0.958,808.64,892.1,0.992,317.31,971.0,0.96,661.0,992.83,1.0,479.24,998.9,1.0,687.92,1371.1,0.997,484.39,1384.26,0.996,751.06,1691.76,0.997,503.25,1710.69,0.996,726.45,1722.83,0.832,531.64,1735.54,0.904,801.19,1835.19,0.992,476.27,1855.4,0.993,frontal,519.6068044610607,487.969134162533,False,557.8615262639335,908.8547596393653,633.8883389825403
307,10233,482.89,313.43,1.0,680.56,455.13,1.0,355.64,495.29,1.0,779.75,674.0,0.991,332.05,732.19,0.954,807.19,873.66,0.983,323.69,942.05,0.938,661.27,983.91,1.0,479.85,987.01,1.0,686.38,1367.83,0.995,488.76,1380.97,0.993,751.03,1691.73,0.994,503.26,1710.67,0.992,726.45,1723.26,0.807,531.93,1735.7,0.857,801.51,1835.58,0.988,476.09,1855.31,0.989,frontal,518.096261924564,475.2102142199299,False,557.8868975909589,898.7961029479483,633.9951325609761
308,10266,481.51,298.8,1.0,682.6,445.73,1.0,356.57,488.72,1.0,775.66,667.46,0.991,334.88,723.88,0.939,809.18,874.24,0.985,326.86,931.75,0.925,663.42,981.59,1.0,482.67,982.97,1.0,688.17,1367.35,0.995,491.85,1373.37,0.991,751.03,1691.8,0.994,503.3,1710.61,0.992,726.47,1723.92,0.802,532.43,1735.87,0.86,801.83,1835.7,0.988,475.85,1855.24,0.988,frontal,519.5876814927365,467.22505005083684,False,559.675406502613,893.7617870324597,634.1455214951118
309,10300,482.53,298.49,1.0,681.16,443.48,1.0,357.84,487.8,1.0,771.53,658.55,0.984,338.01,716.86,0.938,798.79,860.59,0.978,327.45,916.37,0.921,664.3,973.63,1.0,484.49,975.84,1.0,689.42,1361.8,0.994,498.32,1370.81,0.99,751.02,1691.92,0.994,503.34,1710.57,0.991,726.5,1724.71,0.812,532.61,1736.22,0.828,802.42,1835.7,0.989,475.9,1855.2,0.988,frontal,519.4989879131947,465.6373511821527,False,560.7373668072225,889.2269158435249,634.3591187767224
310,10333,481.04,293.87,1.0,679.17,443.25,1.0,359.68,484.91,1.0,768.71,666.2,0.979,338.05,707.95,0.914,799.59,864.19,0.973,326.49,909.11,0.914,663.37,972.87,1.0,483.05,976.53,1.0,688.98,1364.64,0.994,499.27,1374.83,0.992,751.0,1692.25,0.993,503.36,1710.57,0.992,726.58,1725.55,0.783,532.69,1736.77,0.815,802.83,1836.18,0.987,475.9,1855.27,0.987,frontal,519.4244653046653,464.0794807153035,False,560.2181952253164,889.2018138233759,634.5024286724481
311,10366,482.58,298.36,1.0,678.93,444.69,1.0,359.32,486.25,1.0,770.25,656.57,0.982,338.86,709.97,0.929,797.95,850.95,0.979,327.37,909.96,0.924,662.35,970.59,1.0,482.47,975.35,1.0,688.54,1364.53,0.994,502.26,1376.72,0.991,750.92,1692.72,0.992,503.45,1710.59,0.991,726.58,1726.6,0.792,532.83,1737.48,0.806,803.64,1836.7,0.987,475.97,1855.36,0.987,frontal,519.1251189053073,465.4719472236737,False,560.0960660615921,888.9355733292714,634.7551919786112
312,10400,483.35,301.0,1.0,678.79,444.55,1.0,359.31,486.16,1.0,771.52,656.61,0.983,339.06,710.2,0.928,798.07,852.47,0.981,327.42,911.5,0.925,661.0,969.37,1.0,481.66,974.2,1.0,688.65,1364.49,0.993,503.04,1377.46,0.991,750.82,1693.28,0.992,503.55,1710.6,0.991,726.58,1727.66,0.783,532.95,1738.22,0.802,804.56,1837.19,0.985,475.99,1855.45,0.986,frontal,519.0514691061273,465.3546380674179,False,559.7864287243652,888.5334483645632,635.0219645955433
313,10433,483.75,300.81,1.0,679.21,452.02,1.0,360.41,489.78,1.0,769.58,675.91,0.988,339.88,719.59,0.945,808.32,872.94,0.98,327.89,920.92,0.931,656.01,969.92,1.0,479.95,974.25,1.0,687.34,1365.14,0.994,498.12,1376.84,0.991,750.68,1693.28,0.993,503.51,1710.49,0.991,726.57,1728.04,0.802,532.83,1738.22,0.829,805.2,1837.19,0.987,475.92,1855.39,0.987,frontal,519.8115341273216,470.9001049737222,False,558.246771544718,891.462090211194,635.1294958770792
314,10466,485.32,301.71,1.0,679.46,455.92,1.0,360.58,492.12,1.0,767.6,679.54,0.988,338.4,726.54,0.949,809.09,877.12,0.982,327.78,925.56,0.936,650.69,973.9,1.0,474.95,977.85,1.0,686.84,1366.19,0.994,496.5,1377.42,0.99,750.53,1693.28,0.993,503.51,1710.4,0.991,726.57,1728.3,0.793,532.79,1738.37,0.832,806.26,1837.69,0.986,475.78,1855.37,0.987,frontal,520.0215030917611,474.0208588659118,False,556.0982975508289,894.4173484872362,635.3488719657388
315,10500,486.83,300.95,1.0,678.71,458.85,1.0,360.07,495.67,1.0,767.58,677.2,0.991,340.16,732.68,0.947,807.64,880.62,0.987,327.05,933.99,0.94,650.16,977.18,1.0,474.13,981.38,1.0,687.63,1366.85,0.994,491.71,1377.94,0.989,750.38,1693.28,0.993,503.51,1710.31,0.991,726.56,1728.76,0.808,532.79,1738.37,0.845,806.91,1837.95,0.987,475.61,1855.39,0.987,frontal,519.3915550035404,477.26155975270274,False,555.363120950395,897.010999308988,635.4640683629169
316,10533,486.26,301.33,1.0,679.28,461.87,1.0,359.91,497.86,1.0,766.41,685.03,0.994,338.85,738.59,0.959,810.3,899.75,0.992,325.83,955.66,0.96,647.45,979.33,1.0,472.54,984.01,1.0,685.55,1367.85,0.994,488.8,1377.72,0.991,750.22,1693.17,0.994,503.57,1710.25,0.992,726.56,1728.76,0.823,532.9,1738.46,0.873,807.06,1838.24,0.988,475.48,1855.4,0.989,frontal,519.5973617559022,479.86715427495415,False,554.1444490762324,899.2974111729435,635.4978905919792
317,10566,485.88,303.0,1.0,680.0,466.15,1.0,357.75,502.61,1.0,767.97,712.24,0.994,338.07,749.49,0.952,815.19,924.46,0.991,321.93,975.05,0.952,646.21,998.07,1.0,469.51,1002.58,1.0,686.82,1373.55,0.996,484.06,1386.18,0.994,750.15,1693.15,0.995,503.62,1710.3,0.994,726.56,1729.05,0.845,533.06,1738.92,0.895,807.28,1838.51,0.991,475.2,1855.51,0.992,frontal,518.8763576044594,484.3793127375726,False,552.8442165566355,910.1988974615991,635.5238472507885
318,10600,485.18,305.07,1.0,683.81,488.72,1.0,356.62,514.33,1.0,768.86,733.25,0.994,330.06,766.34,0.97,811.86,927.79,0.993,316.25,994.3,0.958,646.54,1021.13,1.0,464.32,1027.97,1.0,694.29,1382.02,0.996,473.8,1389.81,0.996,750.15,1693.14,0.996,503.59,1710.21,0.995,726.56,1729.05,0.917,533.18,1738.83,0.918,807.78,1838.51,0.991,474.85,1855.62,0.991,frontal,520.2133636018866,501.52343633817276,False,551.9331877922966,927.3077976264839,635.5916862008346
319,10633,486.8,313.08,1.0,686.55,505.19,1.0,357.0,532.26,1.0,770.56,747.79,0.995,322.59,781.39,0.983,804.9,956.46,0.992,311.82,1000.61,0.968,648.89,1040.61,1.0,465.62,1047.84,1.0,705.44,1391.33,0.996,467.66,1398.58,0.996,750.18,1693.13,0.995,503.52,1710.23,0.994,726.53,1729.05,0.902,533.18,1738.83,0.909,808.21,1838.64,0.988,474.56,1855.77,0.989,frontal,521.7759864817167,518.72656173667,False,553.3609570681923,942.9427901313863,635.6171335493244
320,10666,487.57,331.28,1.0,688.9,534.95,1.0,357.67,557.43,1.0,771.15,769.18,0.996,315.63,796.86,0.992,791.87,973.27,0.994,311.41,1007.18,0.982,649.9,1051.65,1.0,467.22,1059.49,1.0,716.15,1396.44,0.998,453.26,1409.81,0.998,750.18,1693.21,0.997,503.5,1710.3,0.997,726.47,1729.46,0.942,533.26,1739.08,0.946,808.38,1838.9,0.994,474.21,1856.1,0.993,frontal,523.2882549070298,546.1917873939776,False,553.8611045104955,959.0458611792641,635.5813393939497
321,10700,491.35,367.23,1.0,688.98,561.66,1.0,358.09,588.14,1.0,778.85,788.0,0.999,304.64,825.39,0.995,779.75,988.9,0.997,312.98,1013.05,0.989,649.86,1075.61,1.0,466.74,1083.61,1.0,728.04,1405.91,0.998,443.04,1425.87,0.998,750.19,1693.39,0.997,503.5,1710.56,0.997,726.47,1729.68,0.942,533.36,1739.37,0.951,808.45,1839.26,0.994,473.69,1856.51,0.994,frontal,523.5350429415885,574.8977992344992,False,553.8749181932823,981.4155386773225,635.4924622141355
