frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
262,8733,369.18,854.55,1.0,452.25,991.14,1.0,521.4,948.48,1.0,382.61,1203.73,0.971,460.92,1117.91,0.329,310.98,1039.27,0.849,372.78,1039.15,0.142,796.14,1236.73,1.0,796.44,1196.11,1.0,519.09,1273.83,0.996,557.87,1223.63,0.369,654.69,1605.0,0.991,681.43,1474.63,0.667,703.03,1656.3,0.99,727.36,1500.92,0.726,520.27,1676.29,0.991,583.19,1552.72,0.795,lateral,452.24644189545893,991.1422343285245,False,640.1217628326772,1107.215879906633,633.4644786483991
263,8766,369.57,860.85,1.0,452.85,989.71,1.0,531.14,944.57,1.0,378.83,1204.03,0.973,476.71,1144.64,0.25,311.3,1046.13,0.878,384.2,1047.97,0.145,794.18,1237.66,1.0,807.86,1200.07,1.0,519.27,1276.39,0.995,558.19,1227.33,0.394,654.59,1604.52,0.991,681.22,1473.43,0.697,703.03,1655.98,0.992,727.27,1500.57,0.766,520.01,1675.6,0.992,583.89,1550.75,0.823,lateral,452.84712247700907,989.714229576052,False,639.8727648217451,1106.9953252655757,633.5483713020992
264,8800,369.55,863.78,1.0,453.65,988.66,1.0,528.04,951.42,1.0,381.85,1202.6,0.972,465.71,1128.5,0.387,309.42,1045.44,0.849,378.23,1046.46,0.185,793.99,1235.9,1.0,806.84,1200.54,1.0,520.82,1275.59,0.994,558.07,1229.55,0.377,654.55,1603.67,0.988,681.09,1472.64,0.677,703.13,1655.3,0.989,727.23,1500.57,0.749,520.38,1674.69,0.99,583.34,1550.38,0.806,lateral,453.64885479516516,988.6562744676995,False,640.9835006683667,1105.4441432376643,633.5195380869495
265,8833,369.85,859.42,1.0,453.29,979.41,1.0,520.72,940.48,1.0,388.02,1197.68,0.971,465.58,1114.53,0.284,309.8,1040.94,0.878,377.96,1040.55,0.137,792.95,1231.52,1.0,802.69,1193.47,1.0,521.9,1276.37,0.996,544.15,1234.62,0.411,654.57,1603.21,0.991,677.64,1470.99,0.7,703.32,1654.43,0.99,724.34,1499.7,0.776,520.61,1674.32,0.992,582.79,1549.38,0.836,lateral,453.29021867129865,979.407823474415,False,641.03793286256,1097.9860059175087,632.7649298635492
266,8866,370.11,851.99,1.0,452.23,968.7,1.0,523.11,922.2,1.0,389.58,1183.7,0.964,490.26,1115.89,0.135,310.39,1037.49,0.924,398.97,1053.15,0.1,789.61,1226.64,1.0,794.33,1183.85,1.0,522.88,1277.38,0.995,548.34,1232.07,0.33,654.57,1602.97,0.994,676.71,1467.65,0.715,703.75,1654.07,0.994,723.48,1497.07,0.778,521.04,1673.57,0.993,582.57,1548.25,0.82,lateral,452.2254275232309,968.6972432415787,False,640.3235918705954,1088.7792725348247,632.71000357318
267,8900,370.16,844.89,1.0,448.06,958.36,1.0,521.0,908.15,1.0,400.04,1176.52,0.965,498.46,1094.33,0.085,311.54,1034.98,0.938,402.15,1044.93,0.058,776.93,1220.12,1.0,781.73,1172.18,1.0,521.75,1278.19,0.995,547.85,1230.64,0.324,654.58,1603.13,0.994,676.85,1464.06,0.669,704.03,1654.07,0.993,723.66,1493.6,0.743,521.34,1673.42,0.993,582.43,1546.31,0.818,lateral,448.06069568880855,958.3592252859728,False,637.2601779705659,1078.0706853683198,632.8665835081813
268,8933,369.75,833.26,1.0,450.1,934.05,1.0,519.18,880.33,1.0,420.35,1169.2,0.951,489.61,1088.65,0.072,311.02,1032.24,0.934,396.01,1024.74,0.064,769.13,1196.86,1.0,780.55,1148.95,1.0,515.28,1279.64,0.994,572.15,1234.32,0.212,654.62,1603.06,0.994,677.24,1462.36,0.554,704.25,1653.94,0.994,723.93,1491.11,0.65,521.34,1673.61,0.993,585.44,1544.3,0.731,lateral,450.10324890179385,934.0534056325166,False,632.8331555919937,1051.492293119743,633.7384096832106
269,8966,367.73,807.41,1.0,450.62,903.8,1.0,505.82,856.73,1.0,431.48,1136.86,0.977,479.91,1066.56,0.127,314.51,1023.43,0.958,378.6,1014.78,0.093,774.78,1166.33,1.0,766.79,1122.25,1.0,509.82,1278.65,0.997,529.74,1232.0,0.358,654.75,1602.96,0.996,676.57,1464.07,0.623,705.21,1653.66,0.994,723.52,1491.8,0.717,521.55,1673.8,0.994,585.05,1544.79,0.773,lateral,450.6154913592641,903.798204402951,False,626.4205649664314,1020.4210147695852,633.8325513607331
270,9000,364.82,772.75,1.0,450.71,863.49,1.0,510.94,822.2,1.0,467.22,1100.05,0.966,496.84,1046.47,0.143,335.32,1020.81,0.945,384.3,1008.14,0.163,770.08,1134.68,1.0,762.66,1092.45,1.0,513.94,1287.96,0.996,527.07,1234.84,0.342,654.96,1603.06,0.996,675.49,1465.19,0.569,706.36,1653.08,0.994,723.42,1492.42,0.732,522.92,1673.88,0.995,584.36,1545.09,0.757,lateral,450.70739592667263,863.4894711238826,False,621.0217707184725,982.8820192561036,634.2662036549632
271,9033,361.97,736.22,1.0,445.36,822.06,1.0,517.05,778.76,1.0,490.45,1057.17,0.836,542.59,979.03,0.118,335.65,1014.72,0.867,399.78,993.58,0.182,767.06,1113.45,1.0,769.79,1070.82,1.0,520.37,1290.62,0.996,527.89,1232.41,0.261,655.35,1603.12,0.996,674.65,1465.51,0.491,706.95,1653.08,0.993,723.21,1493.24,0.64,523.63,1673.99,0.994,584.25,1545.45,0.681,lateral,445.35627604845274,822.0571653473487,False,615.9739233124093,949.3534537047206,634.5116222418014
272,9066,360.58,695.5,1.0,445.15,778.11,1.0,516.81,741.37,1.0,514.67,1007.68,0.774,545.52,936.23,0.126,348.75,1013.44,0.741,400.82,988.19,0.183,770.38,1082.22,1.0,773.47,1042.4,1.0,528.83,1287.21,0.994,530.73,1231.73,0.329,655.47,1603.15,0.996,674.03,1466.2,0.596,707.42,1653.18,0.993,722.92,1493.34,0.702,523.81,1674.1,0.993,582.71,1545.45,0.74,lateral,445.1544499991646,778.1133400617446,False,613.270175121831,911.8157288405372,634.2120059701651
273,9100,358.76,653.86,1.0,446.99,724.77,1.0,514.07,711.2,0.999,536.65,943.48,0.855,554.67,900.57,0.074,376.53,1016.08,0.81,425.99,982.8,0.126,773.59,1042.52,1.0,773.74,1017.71,0.999,538.79,1280.16,0.99,533.65,1230.25,0.248,655.63,1603.17,0.994,672.47,1468.6,0.502,707.42,1653.22,0.991,721.95,1493.88,0.628,524.08,1674.37,0.991,579.65,1546.18,0.67,lateral,446.9936038982474,724.7744948389495,False,609.8747929168456,867.1346562419513,633.2719252581273
274,9133,354.61,610.01,0.999,446.68,686.3,1.0,516.17,676.13,0.998,551.72,912.23,0.951,578.29,875.66,0.051,390.66,1016.13,0.922,456.52,963.9,0.065,775.17,1020.95,1.0,778.54,1000.6,0.999,547.21,1274.26,0.978,564.75,1231.28,0.215,656.14,1603.46,0.989,672.7,1472.78,0.46,707.64,1653.31,0.988,722.08,1497.0,0.656,524.15,1674.54,0.985,580.68,1550.02,0.634,lateral,446.6844301004352,686.2991820191702,False,608.3266728828485,838.2570623365131,633.6390503725502
275,9166,351.72,563.96,1.0,440.89,639.61,1.0,516.4,645.43,0.998,542.61,849.48,0.979,585.04,850.87,0.056,416.88,1003.63,0.965,480.69,975.33,0.086,764.03,1004.69,1.0,773.37,985.72,0.999,552.32,1268.23,0.982,586.2,1236.37,0.374,656.75,1603.8,0.985,673.14,1476.55,0.591,707.77,1653.38,0.98,722.2,1500.84,0.713,524.15,1675.02,0.979,580.97,1554.65,0.704,lateral,440.89158099797123,639.6057133467009,False,599.5549554817644,803.3806211395711,633.7755495977974
276,9200,349.03,521.85,1.0,439.84,593.04,1.0,515.5,607.45,0.999,545.89,788.09,0.989,595.73,813.88,0.063,435.15,992.33,0.986,499.67,974.88,0.125,755.53,976.47,1.0,771.42,960.28,0.999,563.21,1259.7,0.981,620.6,1239.3,0.324,656.67,1604.01,0.981,673.23,1480.28,0.538,707.48,1653.53,0.977,722.3,1505.57,0.68,523.94,1675.17,0.97,580.89,1557.86,0.642,lateral,439.83857953129854,593.0398635991003,False,592.58278678936,766.0658162724756,633.6540283589204
277,9233,347.64,484.53,1.0,441.94,548.64,1.0,505.83,566.72,0.999,556.81,750.03,0.994,604.26,772.83,0.085,468.12,977.73,0.993,515.81,961.61,0.146,750.3,947.58,1.0,758.94,938.25,0.999,578.82,1249.24,0.983,600.97,1231.7,0.417,656.84,1604.27,0.985,673.24,1485.0,0.546,707.43,1653.95,0.976,722.16,1511.76,0.671,523.63,1675.57,0.978,580.18,1558.65,0.662,lateral,441.94310324125377,548.6364641510345,False,588.9763717359671,732.1324841760309,633.3491343798864
278,9266,347.19,442.2,1.0,446.17,519.83,1.0,507.65,532.94,0.999,569.49,713.07,0.995,616.41,738.84,0.056,501.32,962.25,0.992,559.35,938.61,0.092,741.71,927.23,1.0,753.84,915.27,0.998,601.75,1250.1,0.978,618.61,1226.58,0.273,656.84,1605.05,0.972,673.35,1493.58,0.356,707.39,1655.13,0.955,722.19,1524.01,0.507,522.55,1676.33,0.957,579.54,1564.94,0.47,lateral,446.1650357506609,519.8251615034557,False,587.0351728017666,707.1203748932747,650.7098669325984
279,9300,348.3,411.33,1.0,452.82,486.51,1.0,507.48,496.46,0.999,569.21,690.2,0.995,624.09,696.69,0.047,522.06,935.28,0.988,577.35,908.65,0.074,728.21,910.74,1.0,747.21,898.65,0.998,614.32,1248.18,0.98,644.77,1220.61,0.274,657.01,1605.75,0.975,673.63,1501.12,0.409,707.31,1655.88,0.959,722.19,1535.89,0.547,520.77,1677.14,0.962,578.07,1569.09,0.539,lateral,452.82180993312807,486.51285556067444,False,583.1517083421508,683.877431795782,632.0838236682255
280,9333,349.87,388.96,0.999,461.03,460.81,1.0,509.76,467.84,0.998,566.86,670.91,0.993,620.62,675.94,0.031,553.54,909.34,0.974,594.21,873.13,0.047,700.88,897.75,1.0,729.48,885.27,0.998,616.71,1235.12,0.98,655.08,1204.75,0.241,656.89,1605.97,0.975,674.26,1501.12,0.39,706.9,1656.55,0.959,722.19,1540.49,0.503,518.09,1677.29,0.964,575.64,1569.09,0.533,lateral,461.031207931407,460.81411162455845,False,574.2337577688415,665.7645260857945,630.7048705973126
281,9366,351.25,360.51,1.0,475.37,445.66,1.0,511.26,451.28,0.999,582.85,639.76,0.996,616.47,648.15,0.039,580.56,886.38,0.979,599.25,838.56,0.044,681.16,884.64,0.999,707.82,875.88,0.996,626.04,1235.1,0.986,671.42,1204.86,0.302,656.89,1605.97,0.969,676.13,1503.52,0.47,706.74,1656.88,0.96,722.55,1545.13,0.595,517.02,1677.4,0.948,575.64,1569.4,0.591,lateral,475.36716920441563,445.6629992752373,False,572.8625810832498,653.6066617001176,630.4866560897724
282,9400,355.34,342.37,1.0,490.94,424.11,1.0,509.04,451.41,0.999,601.71,622.78,0.997,604.95,653.7,0.05,609.87,877.78,0.987,612.52,854.76,0.063,675.86,873.49,0.999,682.24,876.17,0.996,641.94,1235.75,0.973,671.22,1206.79,0.278,656.94,1606.55,0.958,677.29,1506.28,0.397,706.2,1657.77,0.94,722.53,1552.51,0.506,516.17,1677.71,0.933,574.79,1570.58,0.532,lateral,490.942518872502,424.11471140953415,False,579.0299369977994,640.6517203747985,629.9220643111872
283,9433,360.24,332.45,1.0,494.58,408.66,1.0,512.77,437.52,0.998,605.43,604.33,0.996,620.6,633.18,0.041,625.38,854.96,0.984,622.02,827.86,0.062,668.53,865.3,0.999,682.53,865.3,0.996,643.33,1234.85,0.979,679.79,1204.96,0.305,657.02,1606.82,0.946,678.23,1509.23,0.397,705.83,1658.46,0.935,722.53,1560.47,0.529,515.39,1678.12,0.91,573.32,1571.35,0.508,lateral,494.5839504823954,408.6609087938116,False,577.6726070246353,631.7411032702114,629.26787854025
284,9466,365.55,317.3,1.0,502.91,392.62,1.0,510.11,435.46,0.999,640.07,582.7,0.999,615.73,633.91,0.052,649.67,835.01,0.997,630.6,833.54,0.074,665.32,842.29,0.999,672.76,851.82,0.998,636.89,1226.44,0.992,672.19,1191.25,0.293,657.07,1606.73,0.968,679.3,1510.62,0.442,705.13,1658.46,0.963,722.72,1560.47,0.588,514.76,1678.37,0.943,572.43,1571.0,0.563,lateral,502.9131218260892,392.6173363494109,False,581.5113326170325,622.6796760182015,628.7598410254525
285,9500,372.03,313.39,1.0,512.68,379.38,1.0,508.63,430.17,0.999,653.06,573.26,0.999,610.49,631.05,0.051,678.81,825.62,0.996,636.88,825.19,0.073,651.67,847.71,0.999,653.32,855.97,0.997,631.41,1227.36,0.99,667.46,1193.28,0.251,657.07,1606.66,0.941,680.74,1508.56,0.346,704.66,1658.63,0.955,723.61,1558.19,0.557,514.76,1678.49,0.899,572.62,1570.48,0.476,lateral,512.6835320375586,379.3795652473308,False,581.4781651961946,615.4853926101565,647.6803065315557
286,9533,376.81,314.49,1.0,518.22,380.93,1.0,511.28,430.96,0.999,668.51,569.27,0.998,620.43,616.42,0.067,692.65,822.11,0.994,651.98,818.0,0.087,649.34,866.35,0.999,654.39,869.98,0.995,634.19,1231.41,0.983,664.63,1199.32,0.263,657.05,1606.66,0.921,681.36,1509.3,0.301,704.06,1658.57,0.939,723.61,1558.19,0.502,514.19,1678.56,0.869,571.8,1570.71,0.424,lateral,518.2164378063427,380.92504971006997,False,584.498992187105,615.9105294500571,647.2864607628032
287,9566,379.83,311.2,1.0,514.31,368.53,1.0,519.23,424.16,0.999,678.1,546.02,0.999,658.91,604.66,0.056,710.88,799.93,0.995,681.3,801.97,0.079,637.28,862.5,0.999,652.04,869.47,0.997,630.4,1232.76,0.995,665.19,1200.52,0.307,657.05,1606.59,0.956,682.9,1509.08,0.454,703.19,1658.38,0.973,724.32,1557.07,0.67,513.49,1678.73,0.925,570.22,1570.52,0.591,lateral,514.3069157082034,368.53261745945986,False,577.8073420602727,608.4705468546675,627.8072553953249
288,9600,383.0,311.7,1.0,519.59,374.5,1.0,523.77,421.13,0.999,691.96,545.18,0.999,660.9,585.07,0.043,728.29,791.15,0.994,684.21,788.14,0.066,637.33,872.51,0.999,644.4,875.39,0.997,637.78,1236.38,0.996,671.06,1204.34,0.338,657.16,1606.61,0.961,685.89,1508.75,0.593,702.93,1658.48,0.979,725.08,1556.59,0.782,513.36,1679.16,0.936,569.68,1570.58,0.715,lateral,519.5889326607287,374.50492631879837,False,581.3608968887032,611.2157893183922,627.761319667788
289,9633,385.64,312.63,0.999,527.07,367.47,1.0,522.26,425.76,0.998,701.41,535.6,0.999,663.67,592.66,0.042,733.05,782.6,0.994,688.47,784.66,0.067,640.01,874.46,0.998,642.52,877.23,0.993,637.63,1245.56,0.988,669.43,1218.85,0.235,657.39,1607.03,0.923,686.98,1510.37,0.386,702.75,1658.83,0.956,725.98,1558.79,0.612,512.79,1679.91,0.885,569.47,1573.48,0.52,lateral,527.0668704324531,367.47185969647205,False,586.7576620286469,607.4046634494994,627.7472096100877
290,9666,386.86,313.02,0.999,524.87,362.93,1.0,522.65,415.34,0.998,704.28,530.38,0.999,672.72,586.47,0.041,729.39,773.56,0.994,693.8,780.03,0.059,637.31,874.3,0.999,641.88,876.72,0.996,634.46,1244.65,0.996,667.79,1216.22,0.278,657.69,1607.03,0.949,690.14,1510.16,0.524,702.84,1658.92,0.975,727.8,1558.39,0.758,512.44,1680.47,0.917,569.47,1574.01,0.655,lateral,524.8684454071418,362.93243544863134,False,584.5970915352499,604.9491677494738,628.1363748238372
291,9700,386.35,314.17,1.0,524.13,367.68,1.0,525.04,421.2,0.998,698.52,533.3,0.999,685.34,584.2,0.049,723.33,778.64,0.993,696.07,788.01,0.064,630.85,875.39,0.998,641.43,877.35,0.995,636.83,1249.85,0.989,669.69,1224.24,0.244,657.81,1607.48,0.94,692.56,1511.19,0.45,702.55,1659.79,0.969,728.78,1559.61,0.675,511.81,1680.98,0.91,569.47,1576.51,0.586,lateral,524.1286469494339,367.67922855464576,False,581.1303222461786,607.6403930511356,628.1530249740905
292,9733,385.77,316.2,1.0,522.45,367.61,1.0,529.85,418.48,0.999,697.82,534.74,0.999,685.27,584.79,0.056,706.37,789.55,0.994,686.02,792.98,0.075,638.69,857.44,0.999,648.14,866.01,0.996,635.12,1240.04,0.988,665.51,1220.06,0.196,658.15,1607.59,0.931,694.41,1511.02,0.372,702.55,1660.08,0.957,730.51,1559.88,0.589,511.53,1681.54,0.905,569.63,1577.13,0.526,lateral,522.4474824008824,367.6110193912801,False,583.5991317566193,607.7568423471811,628.5554607156906
293,9766,384.81,318.5,1.0,520.12,373.97,1.0,525.6,425.11,0.998,694.82,546.51,0.999,681.62,592.53,0.054,697.38,800.34,0.995,674.32,800.42,0.08,639.71,859.04,0.999,650.28,865.05,0.995,621.47,1227.14,0.988,652.7,1203.27,0.251,658.05,1607.49,0.945,694.7,1510.75,0.402,701.72,1660.08,0.957,730.92,1559.34,0.601,510.59,1681.31,0.915,569.14,1576.35,0.543,lateral,520.1191165379364,373.9677361166801,False,582.3342525544736,612.065884807763,628.0931433394738
294,9800,383.79,320.94,1.0,520.45,379.94,1.0,517.46,428.86,0.998,689.1,554.07,0.999,652.74,601.03,0.051,683.18,802.65,0.995,662.35,813.29,0.071,645.05,858.68,0.999,655.61,863.51,0.996,613.03,1222.79,0.992,648.26,1197.32,0.275,658.05,1607.63,0.958,695.55,1510.69,0.388,701.48,1660.38,0.962,731.86,1559.21,0.568,510.07,1681.5,0.928,569.01,1576.23,0.511,lateral,520.44689572201,379.93617554025167,False,584.1305975096503,616.1546676828714,628.1036193037903
295,9833,382.89,330.4,1.0,519.44,390.89,1.0,519.14,435.35,0.999,685.63,563.2,0.999,656.74,609.13,0.062,654.08,822.78,0.993,656.48,823.77,0.079,663.43,855.66,0.999,670.85,861.14,0.997,611.78,1217.26,0.984,645.66,1189.94,0.309,658.0,1607.54,0.96,694.86,1510.64,0.432,700.94,1660.19,0.95,731.55,1559.59,0.548,509.86,1681.6,0.94,568.01,1576.4,0.55,lateral,519.4421370641046,390.89205148885844,False,590.8039536361005,622.8386937365561,627.591697145509
296,9866,381.26,346.08,1.0,517.41,410.14,1.0,518.21,451.85,0.998,672.38,584.11,0.999,657.12,630.97,0.042,620.25,841.63,0.994,637.15,845.38,0.061,669.31,859.27,0.999,680.73,864.08,0.996,603.25,1219.82,0.973,645.95,1193.53,0.231,657.97,1607.52,0.953,694.77,1510.73,0.335,700.45,1660.19,0.931,731.55,1560.04,0.442,509.1,1681.44,0.932,567.22,1576.47,0.461,lateral,517.4081085237738,410.1378165780074,False,591.2332720743609,634.807467179874,604.7731251923818
297,9900,378.07,363.55,1.0,511.46,431.9,1.0,519.17,472.63,0.997,664.56,609.28,0.997,651.8,661.05,0.029,587.55,860.19,0.989,608.83,864.57,0.043,676.21,870.8,0.999,694.83,872.38,0.995,606.62,1222.97,0.971,649.26,1196.88,0.221,657.96,1607.62,0.95,695.03,1511.43,0.322,700.26,1661.11,0.925,731.55,1562.37,0.426,508.58,1681.74,0.92,566.73,1577.33,0.434,lateral,511.4556938179527,431.9039157734008,False,591.5349582591248,647.3100608797652,604.4217618482792
298,9933,372.99,382.59,1.0,509.58,457.74,1.0,516.49,494.09,0.997,643.74,642.46,0.996,631.34,687.69,0.038,555.44,878.27,0.983,575.37,886.69,0.053,684.39,885.61,0.999,691.47,886.5,0.995,600.58,1233.3,0.979,632.54,1203.92,0.28,657.96,1607.62,0.97,694.67,1511.88,0.405,700.26,1661.11,0.945,731.35,1562.82,0.475,508.21,1681.85,0.954,565.64,1577.94,0.542,lateral,509.58221217872244,457.7427692680999,False,593.7328190928871,663.8579972292348,591.3695094276029
299,9966,369.64,407.35,0.999,508.27,487.88,1.0,514.43,519.83,0.998,595.79,681.18,0.99,615.52,721.8,0.045,498.94,897.78,0.952,560.13,897.04,0.056,706.89,903.93,0.999,697.9,905.61,0.996,601.15,1238.62,0.976,619.14,1216.71,0.303,657.96,1607.99,0.971,694.64,1512.85,0.457,700.33,1661.9,0.943,731.25,1565.07,0.548,508.21,1682.49,0.957,564.93,1580.0,0.59,lateral,508.26559707244326,487.8759758604461,False,601.7297852149718,684.0467491603769,626.1823776046094
300,10000,365.59,434.37,1.0,502.06,518.37,1.0,513.73,543.39,0.998,593.35,730.33,0.99,589.83,765.22,0.044,443.6,923.1,0.97,488.74,915.03,0.065,724.93,923.77,1.0,724.59,920.51,0.998,582.59,1245.83,0.984,611.24,1219.68,0.355,657.96,1608.29,0.985,694.64,1512.75,0.543,700.42,1662.38,0.972,731.31,1564.4,0.628,508.21,1682.76,0.977,565.61,1581.54,0.663,lateral,502.05689212606393,518.365079824518,False,607.0903341555882,709.5278591425563,626.3898802971413
301,10033,363.07,464.39,1.0,497.97,546.31,1.0,519.49,559.24,0.998,591.32,749.53,0.99,600.72,760.74,0.033,425.18,918.83,0.977,475.79,892.77,0.048,734.93,947.41,1.0,747.54,933.86,0.999,567.49,1255.53,0.989,617.1,1221.52,0.372,657.96,1608.73,0.989,694.6,1512.69,0.61,700.42,1663.05,0.985,731.39,1564.0,0.678,507.86,1682.94,0.984,565.79,1582.84,0.725,lateral,497.9709029897912,546.3094409618459,False,610.8906709268971,732.5580994298824,626.3669883157762
302,10066,360.68,497.39,1.0,493.39,583.46,1.0,531.86,585.2,0.998,574.68,788.59,0.984,597.75,793.58,0.044,396.32,915.1,0.966,459.9,888.95,0.057,745.02,966.86,1.0,763.39,949.27,0.999,549.96,1262.58,0.986,599.72,1234.64,0.354,657.98,1609.16,0.99,694.53,1512.84,0.58,700.46,1663.46,0.99,731.36,1563.81,0.71,508.0,1683.3,0.987,565.82,1582.55,0.707,lateral,493.38566675633666,583.4622396225925,False,612.082877544047,762.8237488423039,626.4107721224167
303,10100,359.2,532.79,1.0,491.23,622.38,1.0,539.43,613.67,0.999,562.72,838.56,0.971,597.45,819.67,0.072,374.72,923.67,0.921,441.83,883.57,0.093,758.09,991.44,1.0,774.9,969.35,1.0,543.0,1269.15,0.989,589.07,1233.56,0.349,658.05,1609.51,0.994,694.26,1513.05,0.637,700.48,1663.65,0.993,731.35,1563.73,0.737,508.13,1683.52,0.993,565.83,1581.95,0.768,lateral,491.23284031666867,622.3813881752377,False,617.9430901336626,794.157303816104,626.4471827309329
304,10133,359.32,564.67,1.0,491.53,652.33,1.0,546.75,644.59,1.0,555.95,874.46,0.966,587.03,864.45,0.084,368.7,923.53,0.901,441.62,882.7,0.104,767.98,1004.66,1.0,779.88,982.91,1.0,537.13,1268.33,0.992,572.91,1234.36,0.227,658.13,1609.6,0.996,693.07,1513.73,0.499,700.58,1663.72,0.995,731.1,1563.66,0.657,508.46,1683.52,0.995,565.64,1581.76,0.702,lateral,491.53437303954445,652.333387727391,False,622.2492557026026,817.314338312551,626.4466965844836
305,10166,359.89,598.69,1.0,491.08,689.1,1.0,540.33,682.02,1.0,539.55,914.22,0.957,561.35,902.83,0.17,348.55,927.07,0.909,402.36,902.08,0.267,785.43,1028.46,1.0,779.88,1004.02,1.0,542.09,1277.2,0.995,555.12,1231.53,0.332,658.23,1609.96,0.997,690.73,1513.85,0.615,700.74,1663.55,0.996,730.24,1562.95,0.742,508.94,1683.59,0.997,565.08,1581.68,0.8,lateral,491.08281871965744,689.1004419274634,False,631.4807804508561,846.581658851879,626.2519786472803
306,10200,360.02,631.05,1.0,493.62,721.03,1.0,539.37,717.06,1.0,509.41,955.38,0.961,531.13,944.62,0.215,331.46,919.62,0.944,370.15,912.66,0.342,784.43,1048.58,1.0,781.4,1027.45,1.0,541.8,1278.02,0.996,549.69,1236.89,0.31,658.87,1610.6,0.997,690.22,1513.85,0.602,701.46,1663.71,0.997,730.11,1561.7,0.751,510.3,1683.73,0.997,566.19,1583.02,0.802,lateral,493.6235362439436,721.0257581131551,False,635.4878838389149,869.8172947639812,627.0150479363205
307,10233,360.6,663.65,1.0,495.4,763.09,1.0,538.62,750.62,1.0,482.08,1000.43,0.972,500.24,978.58,0.235,330.83,917.53,0.968,355.78,918.6,0.314,785.89,1075.75,1.0,779.1,1054.92,1.0,532.0,1280.51,0.995,537.57,1239.9,0.308,659.31,1611.1,0.997,687.64,1514.04,0.528,702.64,1663.85,0.996,729.57,1560.75,0.696,511.48,1683.9,0.997,566.1,1583.02,0.744,lateral,495.3988456974906,763.0866218719416,False,638.6526555689379,904.3811256615189,627.448418442465
308,10266,360.98,691.52,1.0,491.4,801.19,1.0,536.81,771.4,1.0,460.52,1035.44,0.98,484.61,1001.35,0.204,327.42,928.84,0.974,364.96,921.29,0.209,787.0,1091.45,1.0,777.42,1063.42,1.0,528.7,1285.22,0.995,528.95,1240.12,0.293,659.66,1611.1,0.996,686.33,1513.86,0.471,704.02,1663.76,0.995,728.36,1558.62,0.665,513.85,1684.21,0.995,566.08,1582.84,0.684,lateral,491.4021880985671,801.1930048041198,False,637.868139891279,931.9513892421136,628.0768785132234
309,10300,360.95,717.55,1.0,484.75,836.43,1.0,536.72,795.97,1.0,443.52,1065.57,0.979,486.33,1012.9,0.144,319.26,940.1,0.971,369.16,923.71,0.144,784.18,1116.58,1.0,777.42,1084.45,1.0,529.64,1285.83,0.996,526.57,1236.49,0.321,660.23,1611.17,0.996,684.15,1513.02,0.489,705.33,1663.71,0.994,727.97,1553.15,0.666,516.35,1684.28,0.995,565.98,1582.41,0.695,lateral,484.7484465578157,836.4324137316465,False,639.4563248297225,959.3526668539862,628.906091361849
310,10333,361.08,749.33,1.0,482.55,866.01,1.0,538.98,812.05,0.999,433.12,1091.74,0.973,494.68,991.89,0.095,320.48,954.53,0.953,377.66,923.7,0.074,781.35,1136.39,1.0,774.91,1095.16,1.0,526.54,1285.48,0.997,521.63,1220.62,0.369,660.82,1611.23,0.996,681.61,1509.19,0.547,707.4,1663.65,0.993,727.14,1543.34,0.658,518.55,1684.36,0.994,565.86,1580.28,0.722,lateral,482.55070545837737,866.0112927064758,False,641.0675888907117,983.4946255368004,629.7366902310513
