frame,time_ms,nose_x,nose_y,nose_conf,l_shoulder_x,l_shoulder_y,l_shoulder_conf,r_shoulder_x,r_shoulder_y,r_shoulder_conf,l_elbow_x,l_elbow_y,l_elbow_conf,r_elbow_x,r_elbow_y,r_elbow_conf,l_wrist_x,l_wrist_y,l_wrist_conf,r_wrist_x,r_wrist_y,r_wrist_conf,l_hip_x,l_hip_y,l_hip_conf,r_hip_x,r_hip_y,r_hip_conf,l_knee_x,l_knee_y,l_knee_conf,r_knee_x,r_knee_y,r_knee_conf,l_ankle_x,l_ankle_y,l_ankle_conf,r_ankle_x,r_ankle_y,r_ankle_conf,l_heel_x,l_heel_y,l_heel_conf,r_heel_x,r_heel_y,r_heel_conf,l_foot_index_x,l_foot_index_y,l_foot_index_conf,r_foot_index_x,r_foot_index_y,r_foot_index_conf,view_type,c7_x,c7_y,has_barbell,com_x,com_y,mid_foot_x
399,13299,647.68,234.16,1.0,474.95,384.78,1.0,802.42,387.88,1.0,360.3,609.4,0.986,850.31,621.55,0.994,304.99,847.57,0.882,915.54,891.42,0.927,530.76,927.2,1.0,708.56,930.4,0.999,473.63,1298.91,0.995,751.64,1319.55,0.99,437.88,1665.61,0.989,758.66,1683.81,0.982,446.3,1728.02,0.986,750.14,1745.76,0.977,393.6,1652.86,0.865,776.61,1677.89,0.837,posterior,638.6852636140426,386.3270418898731,False,622.7875000934165,829.6158607322081,591.6622615087052
400,13333,649.55,233.82,1.0,474.62,384.59,1.0,802.56,384.72,1.0,356.26,605.85,0.992,853.69,614.91,0.994,295.4,838.87,0.928,921.87,876.32,0.906,529.3,928.87,1.0,702.59,934.04,0.999,474.17,1297.64,0.995,747.5,1322.55,0.993,436.29,1666.8,0.989,758.01,1683.87,0.986,442.62,1729.01,0.988,749.48,1745.78,0.984,393.89,1652.97,0.85,776.67,1678.02,0.847,posterior,638.5870220560103,384.65490152094515,False,620.9833547151528,829.8875920932854,590.665275533962
401,13366,648.48,235.47,1.0,474.41,384.24,1.0,800.96,380.05,1.0,352.12,602.23,0.991,855.14,607.48,0.994,288.7,832.69,0.914,926.04,863.19,0.893,528.73,932.22,1.0,700.95,935.73,1.0,477.79,1293.52,0.996,744.6,1323.37,0.996,434.67,1666.69,0.993,757.56,1683.56,0.991,440.0,1729.84,0.994,748.98,1745.82,0.992,394.32,1652.86,0.859,776.4,1677.96,0.851,posterior,637.6833291787977,382.14477428244857,False,620.1707385908471,829.3435813835786,589.922732248229
402,13400,647.56,233.88,1.0,475.72,379.61,1.0,799.57,376.86,1.0,353.0,596.12,0.992,855.06,604.41,0.993,288.03,827.65,0.937,926.93,855.17,0.888,527.4,931.17,1.0,697.69,935.13,1.0,478.89,1288.17,0.996,741.97,1322.06,0.997,432.6,1666.5,0.992,757.0,1683.16,0.991,436.79,1730.03,0.993,748.23,1745.93,0.992,395.17,1652.35,0.863,775.98,1677.91,0.86,posterior,637.6442489350512,378.23518376176855,False,619.1218268767688,826.855765345804,589.0430031535635
403,13433,648.7,230.14,1.0,475.02,375.22,1.0,798.19,372.25,1.0,351.68,594.94,0.993,853.44,602.24,0.995,289.81,827.6,0.922,923.37,853.77,0.904,525.63,926.54,1.0,694.75,930.39,0.999,479.27,1284.79,0.993,737.43,1320.98,0.993,431.18,1666.33,0.985,756.41,1683.16,0.983,434.8,1729.65,0.988,747.27,1746.1,0.987,395.51,1652.21,0.816,775.71,1678.01,0.808,posterior,636.6030802651749,373.7342722896128,False,617.3961241381024,823.0984928806713,588.3230392805706
404,13466,650.4,227.75,1.0,474.94,373.69,1.0,797.33,370.43,1.0,353.54,596.57,0.989,851.89,603.6,0.994,293.61,832.84,0.911,919.25,860.62,0.932,524.42,920.68,1.0,693.86,925.68,0.999,477.88,1285.98,0.99,732.67,1319.47,0.991,429.4,1666.46,0.983,755.99,1683.16,0.981,432.2,1729.87,0.983,746.69,1746.34,0.981,396.02,1652.35,0.829,775.71,1677.89,0.83,posterior,636.1352377835585,372.05735114058893,False,616.2952222421228,820.6221659484595,587.6560483351021
405,13500,652.86,224.09,1.0,472.49,372.63,1.0,794.56,369.69,1.0,354.22,601.12,0.98,847.05,609.33,0.994,298.21,837.3,0.854,914.48,869.69,0.942,520.65,916.22,0.999,689.84,922.7,0.999,475.44,1287.54,0.982,727.49,1320.96,0.984,426.86,1666.41,0.968,755.14,1683.25,0.97,427.85,1729.87,0.971,745.18,1747.11,0.972,397.61,1652.09,0.768,775.86,1677.82,0.794,posterior,633.5247609899548,371.1584161827622,False,613.0998999504138,819.5022551672662,586.6240357755038
406,13533,659.43,225.89,1.0,468.0,374.61,1.0,790.56,370.05,1.0,353.8,607.73,0.983,842.38,613.01,0.993,302.81,843.22,0.835,910.42,874.61,0.931,516.83,913.16,1.0,685.84,918.94,1.0,473.86,1289.4,0.993,722.14,1319.69,0.984,424.76,1666.67,0.985,754.12,1683.26,0.974,424.47,1730.02,0.981,743.88,1747.53,0.966,397.88,1652.17,0.87,775.79,1677.82,0.835,posterior,629.2796595134362,372.32981186409654,False,609.3765724722791,819.0106647795424,585.5035605642688
407,13566,663.9,227.96,1.0,461.44,376.84,1.0,786.94,369.6,1.0,353.04,612.71,0.936,834.41,617.49,0.984,311.49,855.7,0.798,901.93,880.5,0.935,515.94,911.79,1.0,681.86,919.04,1.0,474.38,1289.43,0.957,718.24,1320.59,0.949,422.44,1666.74,0.954,752.83,1683.31,0.93,420.64,1729.95,0.943,742.07,1748.04,0.902,399.01,1652.47,0.848,775.82,1677.69,0.795,posterior,624.1871481310395,373.2199015812886,False,606.070727247883,819.4602614851939,584.3854175645055
408,13600,669.27,227.88,1.0,454.92,376.2,1.0,779.73,366.7,1.0,353.16,617.76,0.952,824.35,619.45,0.989,324.32,864.13,0.77,889.5,884.83,0.932,513.48,905.71,1.0,675.7,909.98,1.0,475.17,1289.69,0.963,715.12,1320.12,0.939,421.14,1666.66,0.954,751.24,1683.31,0.918,418.39,1729.84,0.938,740.32,1747.94,0.886,400.84,1652.58,0.869,775.82,1677.74,0.797,posterior,617.324276336717,371.4488648535857,False,601.5255255042579,816.2271685870382,583.8415063852551
409,13633,672.72,229.51,1.0,447.68,376.79,1.0,769.68,363.47,1.0,354.39,624.63,0.867,813.18,621.14,0.992,348.71,878.98,0.5,876.59,888.9,0.93,511.34,905.12,1.0,671.48,906.42,0.999,475.93,1289.64,0.96,713.03,1319.72,0.931,420.2,1666.63,0.95,750.17,1683.31,0.896,416.32,1729.82,0.933,738.54,1748.15,0.87,401.71,1653.09,0.864,775.84,1677.61,0.767,posterior,608.6765790515465,370.12730946309193,False,596.9015539745056,815.239975044417,583.1014859164835
410,13666,683.4,233.09,1.0,442.35,376.76,1.0,757.63,360.59,1.0,354.63,635.14,0.855,798.63,623.2,0.994,370.52,889.86,0.469,863.8,893.23,0.932,510.13,906.62,0.999,666.92,906.59,0.999,476.0,1290.41,0.944,710.16,1319.25,0.937,419.68,1666.62,0.932,748.95,1683.32,0.884,415.15,1729.8,0.917,736.81,1748.43,0.87,402.95,1653.28,0.848,775.84,1677.61,0.768,posterior,599.9909484441528,368.6784530471192,False,592.1266152210576,815.4940972713076,582.6907771743683
411,13700,690.08,238.81,1.0,439.27,375.23,1.0,747.38,357.61,1.0,356.03,641.42,0.749,783.33,622.97,0.994,387.31,887.69,0.373,847.67,889.17,0.94,508.09,907.27,0.999,665.14,905.68,0.999,476.2,1291.42,0.925,706.85,1319.82,0.937,418.42,1666.41,0.917,747.62,1683.44,0.899,412.88,1729.45,0.905,735.39,1748.74,0.885,403.48,1653.74,0.822,775.6,1677.75,0.783,posterior,593.3281876948231,366.4192363429594,False,588.3657960015237,814.9977295081381,581.8389124354499
412,13733,693.93,242.77,1.0,433.59,374.81,1.0,735.15,353.92,1.0,355.89,644.37,0.764,770.58,623.1,0.996,416.47,879.75,0.187,831.51,879.56,0.906,503.91,908.64,1.0,660.15,905.65,0.999,475.02,1292.13,0.917,701.26,1319.84,0.956,417.33,1666.41,0.927,745.11,1683.41,0.925,411.42,1729.45,0.91,731.49,1748.67,0.913,404.5,1654.14,0.848,774.74,1678.09,0.847,posterior,584.3709675128257,364.36442169816956,False,582.5336411573152,814.7070736525437,580.5392780008865
413,13766,694.86,247.96,1.0,429.98,373.1,1.0,724.4,350.39,1.0,357.0,642.92,0.821,758.07,622.56,0.997,443.78,858.51,0.127,812.9,859.57,0.858,498.2,905.97,0.999,653.16,902.06,0.999,474.65,1289.34,0.909,695.34,1317.93,0.961,416.7,1665.99,0.906,743.34,1683.39,0.927,410.65,1728.89,0.884,729.32,1748.55,0.921,406.17,1654.06,0.805,774.87,1678.02,0.846,posterior,577.1926713004435,361.74614334427497,False,576.7658102816501,812.1911778825971,580.2529291162375
414,13799,693.73,250.53,1.0,424.19,373.4,1.0,713.35,348.98,1.0,357.01,640.79,0.803,747.19,622.8,0.995,455.94,819.09,0.082,797.48,843.63,0.776,491.53,905.51,0.999,645.6,900.95,0.999,473.77,1286.49,0.89,691.65,1315.15,0.921,415.9,1665.55,0.859,741.9,1683.35,0.85,409.06,1728.08,0.836,727.98,1748.5,0.853,407.49,1654.3,0.699,774.71,1678.15,0.72,posterior,568.7717263663434,361.1882553027056,False,570.4483495711404,811.1819493232288,579.8117381618929
415,13833,692.03,253.67,1.0,420.1,373.33,1.0,703.06,344.96,1.0,358.59,642.09,0.817,737.56,622.41,0.994,464.46,798.16,0.097,786.52,837.32,0.727,485.56,901.24,0.998,637.89,896.06,0.999,472.4,1280.88,0.796,686.34,1310.59,0.903,415.11,1665.05,0.768,740.29,1683.36,0.824,407.66,1727.16,0.764,726.27,1748.45,0.835,408.68,1654.51,0.611,774.85,1680.52,0.667,posterior,561.5834726858653,359.147386307362,False,564.5702226064449,807.97075314359,579.3654309890942
416,13866,688.05,261.76,1.0,414.62,374.58,1.0,688.91,343.97,1.0,359.78,641.39,0.683,724.99,624.86,0.983,474.42,766.89,0.051,775.81,824.14,0.516,481.37,901.21,0.998,632.26,894.95,0.998,470.41,1278.97,0.822,682.21,1307.7,0.885,414.63,1664.48,0.798,738.95,1683.14,0.82,406.55,1726.19,0.771,724.74,1747.63,0.794,413.75,1656.79,0.628,774.86,1682.61,0.654,posterior,551.765969921939,359.2752399580446,False,558.4778485070067,807.4477762381404,579.9760010993158
417,13900,683.57,264.36,1.0,411.57,374.9,1.0,679.09,341.14,1.0,362.64,640.23,0.602,715.92,624.94,0.984,478.41,773.48,0.057,763.81,819.94,0.618,478.86,899.07,0.998,629.54,891.47,0.998,470.46,1277.06,0.851,677.42,1305.25,0.917,413.64,1663.41,0.822,738.05,1683.01,0.867,404.98,1724.9,0.788,723.62,1747.46,0.825,414.32,1657.24,0.66,774.77,1683.69,0.716,posterior,545.3270773441623,358.0179732789585,False,554.6702939556257,805.5497007524701,579.4230436516464
418,13933,681.16,267.69,1.0,411.6,373.69,1.0,667.66,333.15,1.0,371.92,640.56,0.357,709.21,621.63,0.975,488.72,769.3,0.028,758.17,813.15,0.542,479.25,898.09,0.996,627.6,890.1,0.997,471.5,1277.58,0.81,675.61,1304.44,0.923,413.35,1662.87,0.768,737.28,1682.89,0.88,403.17,1724.29,0.737,721.26,1747.46,0.814,417.55,1658.41,0.622,774.68,1685.46,0.734,posterior,539.6272685919571,353.419912947391,False,563.6012803404029,823.999527182701,579.1624246588971
419,13966,677.94,269.03,0.999,413.01,372.07,0.999,658.87,326.65,1.0,378.87,640.82,0.233,701.77,619.05,0.974,492.2,770.13,0.023,756.38,812.16,0.603,477.7,899.53,0.996,626.61,890.32,0.996,470.54,1277.41,0.759,676.24,1303.91,0.914,412.87,1661.15,0.737,735.26,1682.25,0.877,402.25,1722.57,0.712,716.46,1746.5,0.806,419.27,1659.12,0.607,773.92,1686.97,0.735,posterior,535.9379957246388,349.35714243914504,False,561.336398396711,822.6861550488882,577.9725962705814
420,14000,672.02,267.33,1.0,415.03,370.66,1.0,650.32,320.93,1.0,389.35,638.63,0.208,691.13,614.48,0.981,489.22,782.75,0.029,756.92,817.05,0.736,475.57,897.75,0.997,623.91,883.28,0.998,471.65,1274.38,0.786,675.13,1297.58,0.923,412.87,1659.36,0.76,733.8,1681.1,0.896,401.99,1720.39,0.747,715.65,1744.8,0.825,422.02,1660.37,0.665,773.04,1688.07,0.793,posterior,532.672333670734,345.79624786913223,False,558.6930836097267,818.6203530764268,578.1726083533589
421,14033,671.51,269.65,1.0,416.24,366.65,0.999,644.27,312.8,1.0,391.09,635.76,0.158,682.11,612.25,0.977,490.33,780.36,0.023,756.01,819.9,0.74,473.47,896.59,0.997,622.94,878.22,0.998,471.62,1271.23,0.745,675.52,1293.16,0.917,412.65,1657.82,0.757,732.09,1680.31,0.899,401.84,1718.3,0.768,713.72,1744.12,0.849,422.23,1660.73,0.628,771.41,1689.12,0.771,posterior,530.2543428229238,339.72157756185544,False,556.8126467906146,814.5019170451156,577.3012951020621
422,14066,666.4,268.27,1.0,416.95,363.05,0.999,638.18,308.26,1.0,392.76,628.54,0.103,670.22,608.04,0.974,491.44,781.08,0.022,753.87,823.5,0.778,474.13,897.15,0.997,623.11,876.72,0.998,470.08,1271.25,0.598,676.72,1286.26,0.871,412.39,1655.89,0.688,730.13,1678.52,0.871,401.67,1716.47,0.701,710.79,1741.0,0.813,421.62,1660.63,0.624,769.94,1688.74,0.76,posterior,527.5667633975181,335.6534870971401,False,555.4609140003138,812.1072437514534,576.0051890727365
423,14100,660.79,270.51,1.0,417.06,359.75,0.999,631.97,304.72,1.0,394.92,619.55,0.11,657.63,602.16,0.98,503.28,749.29,0.025,746.73,825.0,0.825,472.91,896.71,0.997,620.45,876.12,0.998,469.26,1267.58,0.647,675.84,1279.88,0.93,412.39,1652.76,0.72,727.94,1674.61,0.92,401.54,1712.62,0.753,708.18,1734.99,0.89,423.2,1660.38,0.622,768.66,1688.1,0.827,posterior,524.5136219810055,332.2305975923009,False,552.9162438564728,809.4762061710172,575.3968197296105
424,14133,652.83,268.89,1.0,417.16,357.8,0.999,626.88,300.64,1.0,398.92,617.11,0.064,647.44,597.11,0.967,499.89,758.88,0.025,739.28,831.33,0.816,471.38,895.64,0.998,618.94,874.81,0.999,467.86,1266.69,0.673,675.96,1275.47,0.925,412.02,1650.14,0.744,726.72,1670.38,0.927,401.09,1710.22,0.766,706.14,1729.55,0.878,422.91,1660.18,0.638,767.75,1687.85,0.824,posterior,522.0218052575536,329.2234678930988,False,550.8815956663033,807.1241031776796,574.4727288371178
425,14166,651.54,269.31,0.999,416.13,355.66,0.999,623.03,297.89,1.0,401.33,611.01,0.078,637.82,589.39,0.97,508.11,733.2,0.026,729.4,834.49,0.835,469.81,895.45,0.998,617.78,874.36,0.998,466.32,1266.49,0.662,675.76,1271.56,0.922,411.94,1646.91,0.736,725.35,1663.72,0.916,400.88,1706.97,0.771,704.42,1721.59,0.882,423.7,1659.96,0.642,767.36,1686.54,0.831,posterior,519.5801287992086,326.7776512699535,False,548.9536740274842,805.2441982422574,574.0898208260031
426,14200,647.26,266.99,0.999,415.26,350.65,0.999,618.08,293.97,1.0,394.92,602.02,0.101,630.72,578.88,0.978,498.03,737.09,0.018,715.12,837.28,0.826,467.71,893.3,0.997,614.13,868.48,0.998,466.04,1257.88,0.518,673.35,1265.36,0.901,411.94,1643.12,0.623,724.39,1655.22,0.893,400.55,1702.51,0.67,704.42,1711.92,0.846,426.77,1659.39,0.57,768.05,1682.23,0.793,posterior,516.6689706490694,322.30852103706223,False,546.2622687463263,800.1567655829318,574.9504987565429
427,14233,646.77,266.33,0.999,415.28,346.04,0.999,617.26,286.43,1.0,394.73,601.2,0.094,625.02,565.72,0.98,492.11,746.73,0.032,698.14,839.74,0.927,467.22,890.79,0.998,615.44,865.18,0.999,465.55,1253.34,0.785,673.34,1261.05,0.956,411.94,1640.87,0.807,724.71,1648.96,0.948,400.44,1698.88,0.834,704.97,1705.09,0.921,427.39,1658.14,0.654,768.37,1675.2,0.847,posterior,516.2732661307548,316.23576741913,False,546.051313372619,795.4544801011646,575.2934822920519
428,14266,646.51,264.89,1.0,413.9,343.51,1.0,616.8,286.06,1.0,388.72,595.28,0.171,617.68,557.89,0.984,485.24,745.37,0.041,671.35,838.31,0.922,466.22,882.19,0.998,613.71,856.88,0.999,464.58,1247.02,0.871,673.16,1257.54,0.963,412.04,1637.34,0.836,725.09,1644.21,0.95,400.63,1694.69,0.863,705.37,1700.22,0.925,429.4,1654.54,0.633,768.37,1669.49,0.843,posterior,515.3498693854037,314.7823151500013,False,544.8795897674628,790.2471458609451,575.9410331605247
429,14299,644.75,264.62,1.0,412.35,340.43,1.0,615.58,284.45,1.0,381.38,585.4,0.296,608.74,550.35,0.986,471.06,730.22,0.05,647.71,833.56,0.904,464.34,874.82,0.999,610.25,848.7,0.999,463.87,1241.78,0.937,672.12,1254.95,0.98,412.08,1633.44,0.9,725.44,1639.89,0.967,400.74,1690.66,0.919,705.76,1697.12,0.953,432.26,1648.14,0.669,768.37,1663.1,0.869,posterior,513.9616081030065,312.4420705577768,False,542.9098829745773,785.188811399633,576.7829724821763
430,14333,646.23,264.37,1.0,413.09,336.03,0.999,612.88,283.63,1.0,374.5,577.73,0.13,601.24,541.98,0.97,465.39,739.3,0.064,623.64,827.11,0.927,462.68,867.9,0.999,607.43,841.11,0.999,463.12,1237.23,0.916,669.94,1253.44,0.971,412.09,1628.44,0.896,725.62,1637.04,0.965,400.77,1688.07,0.913,706.08,1698.48,0.941,433.79,1640.61,0.693,768.77,1658.26,0.861,posterior,512.9841453787055,309.82820819240084,False,541.1227277072525,780.4211638571834,577.3520521192785
431,14366,646.41,261.07,1.0,413.25,333.03,1.0,612.81,276.35,1.0,370.9,580.46,0.33,596.2,523.58,0.971,439.27,754.48,0.187,604.18,812.14,0.945,461.04,860.26,0.999,605.43,834.03,0.999,464.23,1231.81,0.89,668.36,1248.56,0.977,412.15,1625.72,0.871,726.02,1635.09,0.967,400.8,1685.98,0.899,708.1,1698.75,0.948,438.52,1637.15,0.672,770.57,1655.85,0.872,posterior,513.0334123875105,304.69269313779466,False,540.2069370679473,774.0327993303647,579.4949492492927
432,14400,649.61,259.28,1.0,412.31,335.46,1.0,613.3,276.74,1.0,369.53,586.82,0.553,593.18,513.52,0.969,400.89,800.23,0.527,599.86,792.49,0.954,459.8,859.38,0.999,605.52,834.34,0.999,464.75,1229.44,0.934,669.33,1247.69,0.985,412.3,1623.9,0.926,727.36,1632.21,0.976,400.81,1683.11,0.94,712.31,1697.62,0.963,443.12,1634.46,0.81,773.16,1652.34,0.918,posterior,512.8057750900513,306.1010757092922,False,530.3047067748184,753.2610403053806,582.3500993504122
433,14433,654.62,256.65,1.0,414.09,334.6,1.0,615.05,269.16,1.0,361.33,591.23,0.63,594.52,504.25,0.972,360.37,828.23,0.52,601.17,778.24,0.946,459.1,856.37,0.999,604.86,826.07,0.999,466.54,1226.45,0.917,670.96,1245.92,0.988,413.32,1621.62,0.899,729.86,1630.79,0.977,401.32,1680.53,0.91,716.87,1697.94,0.961,450.14,1631.13,0.773,780.54,1650.98,0.916,posterior,514.5695697346474,301.8801535464469,False,530.8053851667829,749.0630757854201,587.2166523440583
434,14466,667.45,255.56,1.0,415.77,334.79,1.0,617.77,262.61,1.0,351.52,594.05,0.691,597.96,494.97,0.978,324.82,837.54,0.567,605.04,766.06,0.951,461.92,855.62,0.999,605.43,821.26,1.0,469.0,1224.81,0.911,676.89,1245.29,0.988,415.24,1619.57,0.899,734.12,1629.98,0.979,402.35,1678.71,0.914,721.95,1698.13,0.964,458.59,1627.95,0.759,788.74,1649.7,0.921,posterior,516.7715495308287,298.6997628683831,False,532.8398961155988,746.4602034264941,592.9075339361533
435,14500,678.86,250.38,1.0,420.49,331.2,1.0,621.64,256.61,1.0,347.73,591.83,0.702,600.9,489.94,0.979,299.74,830.2,0.604,610.45,759.49,0.948,469.06,847.19,0.999,608.48,815.92,0.999,477.49,1221.38,0.871,681.68,1243.41,0.975,417.54,1617.17,0.863,739.98,1628.49,0.963,403.57,1675.55,0.893,729.19,1697.62,0.945,469.34,1625.36,0.733,796.4,1646.75,0.895,posterior,521.0647093801991,293.9049901344082,False,537.4908499242845,741.4710048137563,599.6248590621452
436,14533,691.5,247.32,1.0,425.81,326.04,1.0,623.97,250.67,1.0,340.96,588.83,0.842,601.58,485.77,0.979,278.7,823.28,0.703,612.66,750.92,0.942,473.0,834.51,0.999,610.82,808.54,0.999,483.95,1217.38,0.921,687.4,1242.07,0.982,420.78,1614.86,0.898,745.45,1626.98,0.969,405.74,1672.98,0.91,732.96,1697.08,0.952,475.38,1621.45,0.758,802.12,1644.29,0.9,posterior,524.892047366543,288.35816112454063,False,541.0063102668836,735.0492016551408,604.0520316306815
437,14566,696.38,244.43,1.0,431.24,319.4,1.0,626.51,241.95,1.0,333.75,583.97,0.787,601.84,482.21,0.982,267.28,819.56,0.664,612.4,749.73,0.949,475.58,826.6,0.999,611.03,801.05,1.0,485.79,1216.52,0.886,689.69,1240.67,0.977,423.58,1613.37,0.882,749.58,1625.06,0.964,408.06,1671.53,0.894,736.87,1696.45,0.942,479.44,1620.59,0.782,809.12,1643.39,0.909,posterior,528.8757885891104,280.67914995287344,False,543.1983148330379,728.9948006551257,608.3713277874576
438,14600,701.24,239.57,1.0,434.94,313.71,1.0,630.33,234.86,1.0,328.15,577.92,0.798,602.58,475.88,0.982,260.18,815.08,0.603,613.22,746.96,0.936,475.73,819.96,1.0,610.97,795.87,1.0,486.08,1214.69,0.878,691.86,1235.73,0.974,425.82,1612.04,0.881,751.65,1622.73,0.959,409.88,1669.98,0.888,738.22,1695.13,0.934,482.74,1620.85,0.786,818.14,1642.18,0.907,posterior,532.6380532292617,274.28813514336184,False,544.6600103851958,723.5509352232527,612.2454407186639
439,14633,708.06,236.77,1.0,439.44,307.53,1.0,634.01,229.28,1.0,327.09,570.31,0.754,604.16,474.55,0.983,260.22,812.56,0.539,615.6,747.3,0.93,475.66,815.22,0.999,611.38,794.17,1.0,486.94,1213.5,0.858,692.25,1234.73,0.976,428.61,1610.99,0.861,751.65,1621.59,0.962,411.41,1668.62,0.867,737.79,1694.9,0.934,484.85,1621.31,0.772,822.37,1641.73,0.912,posterior,536.7259970144925,268.40612720177467,False,546.3153354936248,719.8135752755401,614.1038147167326
440,14666,712.67,232.59,1.0,443.37,302.18,1.0,638.33,227.53,1.0,329.69,567.0,0.721,608.79,473.67,0.981,272.92,813.04,0.55,620.25,751.4,0.938,478.4,812.83,0.999,615.43,792.43,1.0,488.82,1212.92,0.871,696.5,1234.3,0.975,431.67,1610.18,0.871,750.92,1621.02,0.963,413.56,1667.89,0.874,736.71,1694.82,0.935,487.03,1620.79,0.738,826.28,1640.47,0.893,posterior,540.8504882979747,264.8557371874832,False,549.7874335464371,717.5721117400994,615.8942544288981
441,14700,719.25,228.3,1.0,449.76,295.95,1.0,648.32,226.57,1.0,332.29,564.44,0.649,619.41,477.18,0.99,284.74,813.43,0.435,632.21,757.11,0.951,483.5,810.93,0.999,624.4,793.19,1.0,491.65,1212.19,0.812,696.31,1234.8,0.968,435.72,1608.74,0.836,749.93,1620.78,0.947,416.84,1666.06,0.831,735.53,1694.82,0.909,489.07,1621.11,0.772,829.23,1640.47,0.891,posterior,549.039405843105,261.26206136702734,False,555.9404388978238,716.1001277103803,617.669380970908
442,14733,736.15,226.49,1.0,463.21,288.55,1.0,667.38,224.51,1.0,340.44,561.38,0.56,639.73,478.51,0.988,307.24,812.93,0.452,656.6,762.94,0.961,498.63,813.65,0.999,643.8,797.19,0.999,501.42,1213.89,0.824,704.64,1236.61,0.971,440.67,1608.03,0.843,749.38,1621.47,0.959,420.43,1664.78,0.842,733.34,1695.14,0.922,491.0,1621.11,0.769,829.71,1641.49,0.9,posterior,565.2972166218972,256.53153580338096,False,570.4472822149332,715.9749534075464,618.6201234302496
443,14766,758.51,225.33,1.0,483.26,287.43,1.0,694.12,227.47,1.0,361.52,563.2,0.527,669.24,479.64,0.979,356.37,816.83,0.4,690.95,764.6,0.935,523.14,815.28,0.999,671.5,799.55,0.999,515.32,1215.98,0.93,717.02,1238.32,0.981,446.97,1608.55,0.912,748.31,1621.92,0.968,427.49,1665.4,0.91,726.88,1695.23,0.939,497.76,1621.11,0.796,827.76,1641.82,0.893,posterior,588.6881487792674,257.451125191695,False,592.0935738448936,717.4641029118939,619.9728841378568
444,14799,778.16,221.59,1.0,510.08,287.53,1.0,727.91,229.83,1.0,392.71,565.09,0.499,703.63,482.8,0.984,404.19,820.16,0.342,728.27,771.31,0.956,546.01,820.9,0.999,697.7,804.97,0.999,535.33,1221.36,0.79,732.98,1241.77,0.962,455.72,1609.13,0.783,745.85,1622.01,0.943,436.42,1666.14,0.801,718.68,1695.48,0.904,511.44,1621.24,0.708,826.4,1644.45,0.872,posterior,618.9954666390388,258.6818738191596,False,628.2959882025933,741.3187980530147,623.2336031040926
445,14833,818.48,224.72,1.0,540.67,290.63,1.0,766.16,232.91,1.0,425.7,568.02,0.414,741.39,495.37,0.988,473.16,817.17,0.181,767.07,791.57,0.941,575.29,823.47,0.999,716.08,813.88,0.999,559.18,1224.47,0.779,753.18,1244.83,0.965,468.24,1609.39,0.741,743.76,1622.6,0.946,447.95,1666.45,0.773,710.36,1695.74,0.897,523.9,1622.28,0.64,826.4,1651.37,0.862,posterior,653.4152522249486,261.7710152961181,False,654.7221193364145,745.6302088743482,627.1532528481082
446,14866,854.04,224.65,1.0,573.79,294.26,1.0,809.2,236.57,1.0,460.97,572.99,0.256,777.5,504.14,0.989,540.68,812.88,0.048,814.48,804.5,0.914,603.88,838.11,0.999,749.11,833.88,0.999,580.98,1233.07,0.758,764.19,1260.59,0.974,482.38,1610.02,0.829,742.59,1626.17,0.973,462.15,1667.07,0.847,703.86,1698.15,0.956,539.21,1623.3,0.747,830.13,1658.49,0.927,posterior,691.4961138272063,265.4165149279979,False,684.2540957604856,756.2991577222926,633.8388952908613
447,14900,898.05,227.67,1.0,616.83,297.31,1.0,855.84,245.07,1.0,492.14,578.28,0.571,828.14,517.03,0.995,601.05,803.93,0.095,876.24,816.92,0.925,635.98,850.78,0.999,782.42,852.19,0.999,608.52,1242.18,0.786,785.18,1278.26,0.975,500.27,1611.79,0.829,742.88,1633.14,0.97,479.68,1668.77,0.809,702.62,1702.42,0.933,563.49,1629.0,0.784,836.62,1671.97,0.93,posterior,736.3342594147173,271.1894531313355,False,708.0044348400796,746.0913925721542,645.6035564860994
